Fecha - Hora, Cuenta, Contenido, Imagen
7:10 PM - 9 Jul 2019,Secretaría Cultura,"#HomenajeNacional 
Miguel León-Portilla

«Dios nunca muere» es una composición de Macedonio Alcalá. Gracias a su fama en #Oaxaca –de donde es originario su autor– este vals es considerado el himno del estado.",https://pbs.twimg.com/media/D_FD69dUYAA_h5x.jpg
7:10 PM - 9 Jul 2019,Secretaría Cultura,"#HomenajeNacional 
Miguel León-Portilla

«Sinfonía India» es una obra fundamental del fundador de la @OSN_MX, el compositor, director de orquesta, pianista, funcionario, profesor y periodista Carlos Chávez y Ramírez (1899-1978).",https://pbs.twimg.com/media/D_FCbHgU8AE2Vpb.jpg
7:10 PM - 9 Jul 2019,Secretaría Cultura,"#HomenajeNacional 
Miguel León-Portilla

«La noche de los Mayas» y «Janitzio» son obras musicales sinfónicas de la autoría del compositor modernista Silvestre Revueltas, quien nació en el estado de #Durango el 31 de diciembre 1899, fue violinista y director de orquesta. ",https://pbs.twimg.com/media/D_E_xVdUIAA7vEt.jpg
7:10 PM - 9 Jul 2019,Secretaría Cultura,"¡Revive La voz del tlamatini!

Concierto escénico en honor a Miguel León-Portilla

Con la @OSN_MX dirigida por Eduardo García Barrios –en colaboración con @literaturainba y @teatroinbal– celebramos en @PalacioOficial de @bellasartesinba la obra universal de una leyenda viviente.",https://pbs.twimg.com/media/D_Ed9MTU8AAgmeg.jpg
5:18 PM - 9 Jul 2019,Secretaría Cultura,"""Cuando aún no había flores en las sendas

porque las sendas no eran ni las flores estaban;

cuando azul no era el cielo ni rojas las hormigas,

ya éramos tú y yo""

Poema de amorosa raíz (fragmento). Alí Chumacero (1918-2010).

 Lola álvarez Bravo",https://pbs.twimg.com/media/D_D_kk-XYAAYSIY.jpg
3:45 PM - 9 Jul 2019,Secretaría Cultura," ¡Que no se te pase! Museos del @INAHmx y el INBAL (@bellasartesinba) te esperan durante la temporada de #VeranoEsCultura. 

Nuestros recintos ofrecen una oferta cultural diversa para todas las familias.

Detalles  https://bit.ly/2NGn2hn ",https://pbs.twimg.com/media/D_Duz-cWwAAzzTu.jpg
12:03 PM - 9 Jul 2019,Secretaría Cultura,"#Entérate 

Música y letras resonaron el Palacio de Bellas Artes (@PalacioOficial) en homenaje a Miguel León-Portilla. El concierto de la Orquesta Sinfónica Nacional (@OSN_MX) contó con un repertorio de obras relacionadas al mundo indígena.

Detalles  https://bit.ly/2S43EcV ",https://pbs.twimg.com/media/D_Dj39VXkAccMx-.jpg
11:15 AM - 9 Jul 2019,Secretaría Cultura,"#ArteMexicano 

La mayoría de sus pinturas incluyen una ambientación paisajística, rural o urbana y tienen como protagonistas a personajes indígenas, mestizos o criollos que en conjunto ponen en marcha una iconografía nacionalista. 

La criolla del rebozo (1916)",https://pbs.twimg.com/media/D_DNR1AWkAA1TQi.jpg
11:15 AM - 9 Jul 2019,Secretaría Cultura,"#ArteMexicano 

A través de su obra retrató las tradiciones y formas de vida de poblaciones que no eran miradas por otros pintores de la época.

Mujer con calabaza (1917)",https://pbs.twimg.com/media/D_DM-HQXYAA5i6u.jpg
11:15 AM - 9 Jul 2019,Secretaría Cultura,"#ArteMexicano 

El tema recurrente en las obras de Herrán son las costumbres cotidianas del pueblo de México, por lo que se le conoce como un costumbrista.

La ofrenda (1908)",https://pbs.twimg.com/media/D_DLn-ZWsAAa177.jpg
9:39 AM - 9 Jul 2019,Secretaría Cultura,"#EnLaLente 

Algunas de las imágenes tomadas por Viveros estaban destinadas a la impresión de postales que él mismo vendía o regalaba en la Botica Morelos, en la capital del estado.

Hombres afuera de un jacal (1920) / Operarios en el Ingenio de Zacatepec (1937)",https://pbs.twimg.com/media/D_C1GLAXUAAAn0d.jpg
9:39 AM - 9 Jul 2019,Secretaría Cultura,"#EnLaLente 
   
Entre las fotos se hallan registros de la vida cotidiana y del trabajo en la fábrica conocida como el Ingenio de Zacatepec, así como la construcción de la carretera México-Acapulco.

En la imagen se observa una manifestación antifascista en Cuernavaca en 1933.",https://pbs.twimg.com/media/D_C1AI-WkAAzLC0.jpg
9:39 AM - 9 Jul 2019,Secretaría Cultura,"#EnLaLente 
   
El acervo se conforma por 71 piezas que datan de las décadas de 1920 y 1930. Se trata de hermosas vistas panorámicas influidas por el paisajismo.

En la imagen se observa a un hombre caminando con un burro sobre la calle de Tepetalco, Cuernavaca, en 1935.",https://pbs.twimg.com/media/D_CzvWVWwAUe3iA.jpg
9:39 AM - 9 Jul 2019,Secretaría Cultura,"#EnLaLente 
   
Así lucía la ciudad de Cuernavaca hacia 1934. La imagen fue tomada por el fotógrafo Arnulfo Viveros, quien se encargó de retratar el estado de #Morelos, principalmente Cuernavaca y sus alrededores.",https://pbs.twimg.com/media/D_CzptFXYAArugF.jpg
8:14 AM - 9 Jul 2019,Secretaría Cultura,"#Entérate 

Porque el #VeranoEsCultura, la edición XII del Festival Estación verano. Tren de inventores ofrece una variada oferta cultural en #Puebla y otras entidades. 

Serán 24 sedes con talleres, arte y cine, bajo la reflexión de la movilidad humana. https://bit.ly/2Xz9Fzd ",https://pbs.twimg.com/media/D_Cvps8XUAE8NUR.jpg
7:37 AM - 9 Jul 2019,Secretaría Cultura,"#Entérate  Inauguran exposición gráfica ""Los Niños y las Niñas tenemos Derecho a tener Derechos"". Imágenes de 29 artistas de América Latina y el Caribe celebran los logros alcanzados en el cumplimiento de los derechos de la infancia y la adolescencia.  https://bit.ly/2S28GXi ",https://pbs.twimg.com/media/D_CknIAXYAACKjf.jpg
7:01 AM - 9 Jul 2019,Secretaría Cultura,"#DiplomaciaCultural 

El rey de sí mismo es una de las obras de teatro que se presentan en el @festivalalmagro de España, donde México es país invitado de honor.

Se trata de una comedia de ficción histórica a propósito de Juan Ruiz de Alarcón y Mendoza, dramaturgo taxqueño.",https://pbs.twimg.com/media/D_CamB7U0AI0m0l.jpg
5:52 AM - 9 Jul 2019,Secretaría Cultura,"Buenos días  Acatitlán significa ""lugar entre las cañas"". Este centro ceremonial localizado en Tlalnepantla, #EstadoDeMéxico, tuvo estrecha relación con Tenayuca y fue uno de los muchos templos situados alrededor de los lagos de la cuenca de México, dependientes de Tenochtitlan",https://pbs.twimg.com/media/D_CM8ILU4AAp5rz.jpg
6:35 PM - 8 Jul 2019,Secretaría Cultura,"""El inmenso dolor que reside en el corazón marchita el cuerpo sin ablandar el espíritu en su inmenso deseo. / Y es un deseo/ que quema la sangre/ que sacude los nervios (...) sin ablandar la energía del espíritu, que ama su propia vida- el deseo de ser-"".

Nahui Olin (1893-1978)",https://pbs.twimg.com/media/D--px4tXoAEChoe.jpg
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

La Casa Estudio de Frida cuenta con un espacio mayoritariamente abierto. Las puertas, ventanas e instalación eléctrica son iguales a la casa de Diego.

Este conjunto es conocido como las tres casas-estudio y actualmente albergan el @museoestudioDR.",https://pbs.twimg.com/media/D-_gIeGXsAUZ87V.jpg
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

La planta baja es un espacio libre; tinacos, tubos e instalaciones eléctricas son visibles, a la vez que las escaleras ocupan una especial relevancia arquitectónica.

La parte más importante es el estudio, el cual sorprende por sus grandes dimensiones.",https://pbs.twimg.com/media/D-_e0eoXYAI1klU.jpg
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

La Casa Estudio Diego Rivera fue una construcción iniciada en 1931 por O'Gorman por encargo del muralista mexicano.

Ella evidencia la influencia en O'Gorman de una obra de Le Corbusier de 1922; se trata de la casa estudio de Ozenfant, en París.",https://pbs.twimg.com/media/D-_ejcLWsAEQTj9.jpg
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura  

En el comedor se encontraba el mural ""Entre la filosofía y la ciencia hay bastante diferencia"", pieza realizada por el propio O'Gorman. 

Uno de los espacios más importantes es el estudio, pues constituye una innovación en la arquitectura moderna mundial.",https://pbs.twimg.com/media/D-_eQWGXYAAUr7X.png
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

La fachada norte de la Casa de Juan O'Gorman, construida hacia 1929, es casi ciega con dos ventanas altas y horizontales en cada piso. Los muros son aplanados de block de barro, el cableado está a la vista y las ventanas y puertas tienen perfiles metálicos.",https://pbs.twimg.com/media/D-_dPOWW4AAMSbF.png
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

La Casa de Juan O'Gorman es considerada la primera casa moderna de México, pues incorporó innovaciones y desafíos arquitectónicos. 

Tiene un jardín limitado por columnas, una escalera helicoidal, terrazas definidas por tecorrales y cercas de cactos.",https://pbs.twimg.com/media/D-_c5fuXYAA6Xcs.jpg
5:18 PM - 8 Jul 2019,Secretaría Cultura,"#Arquitectura 

El trabajo de Juan O'Gorman (1905-1982), egresado de la Academia de San Carlos y de la Facultad de Arquitectura de la UNAM, lo convirtió en un protagonista de la arquitectura moderna de México.

Te contamos sobre algunas de sus más icónicas construcciones.",https://pbs.twimg.com/media/D-_cRHgWkAAy2gh.jpg
3:05 PM - 8 Jul 2019,Secretaría Cultura,"¿Sabías que el @GobiernoMX cuenta con 30 proyectos y programas prioritarios diseñados para apoyar a los más necesitados? 

¡Conócelos!

 https://www.gob.mx/proyectosyprogramasprioritarios …

#ProyectosPrioritarios | #ProgramasPrioritarios",https://pbs.twimg.com/media/D--iwWLXYAEUTUy.jpg
2:24 PM - 8 Jul 2019,Secretaría Cultura,"Este martes 9 de julio conmemoramos el 125 aniversario luctuoso del músico y compositor guanajuatense Juventino Rosas.

@memoriademexico invita al sorteo del Premio Mayor de la @lotenal en honor al autor del vals «Sobre las olas». ",https://pbs.twimg.com/media/D--yYK8XoAERJ88.jpg
12:57 PM - 8 Jul 2019,Secretaría Cultura,Recibimos apoyo internacional para atender las causas de la migración y  logramos que el G-20 adopte el tema como prioritario.  #Entérate en el  resumen de la #ConferenciaPresidente ,https://pbs.twimg.com/media/D--nAafWsAEgvF6.jpg
11:58 AM - 8 Jul 2019,Secretaría Cultura,"“Mas dentro de la enorme mole(...) existe una fuerza dinámica que acumula de instante en instante una potencia tremenda de rebeldías, que pondrán en actividad su alma encerrada(...) en leyes humanas de feroz tiranía”.

Bajo la mortaja de nieve duerme la Iztatzihuatl. Nahui Olin.",https://pbs.twimg.com/media/D--ZKRFW4AAARhI.jpg
11:58 AM - 8 Jul 2019,Secretaría Cultura,"“Bajo la mortaja de leyes humanas, duerme la masa mundial de mujeres, en silencio eterno, en inercia de muerte, y bajo la mortaja de nieve- son la Iztatzihuatl, en su belleza impasible, en su masa enorme, en su boca sellada por nieves perpetuas, -por leyes humanas-“.",https://pbs.twimg.com/media/D--ZDY_XoAAUPKi.jpg
10:01 AM - 8 Jul 2019,Secretaría Cultura,"Hoy continúa el #HomenajeNacional a Miguel León-Portilla 

¿Sabías que su obra ""Visión de los vencidos"" se ha traducido a diferentes lenguas?

Nos vemos en el @PalacioOficial, 20 h.",https://pbs.twimg.com/media/D-98y6XXoAIHD4D.jpg
9:19 AM - 8 Jul 2019,Secretaría Cultura,"#Entérate 

Docentes de Iberorquestas Juveniles analizan la pedagogía musical de Costa Rica, España, El Salvador, México y Panamá. Se trata del proyecto de retroalimentación de cooperación multilateral que se realizó del 1 al 7 de julio.

Detalles  https://bit.ly/2La8o04 ",https://pbs.twimg.com/media/D-9zMrpWkAIFOhH.jpg
6:18 AM - 8 Jul 2019,Secretaría Cultura,"¡Buenos días!  Las y los esperamos ESTA NOCHE en el @PalacioOficial de @bellasartesinba, para disfrutar del concierto escénico que presenta la @OSN_MX en honor al tlamatini Miguel León-Portilla. 

Lunes 8 de julio, 20 h | #EntradaLibre | Cupo limitado",https://pbs.twimg.com/media/D-9JQCKU8AIHAu3.jpg
6:48 PM - 7 Jul 2019,Secretaría Cultura,"#Convocatorias 

Atención a todas y todos los escritores e ilustradores de #BajaCaliforniaSur, ¡tu trabajo puede ser publicado!

Consulta las bases del Séptimo Concurso Sudcaliforniano de Libro Álbum 2019   https://bit.ly/2WnUPfg ",https://pbs.twimg.com/media/D-4jC5TU8AIumq_.jpg
4:16 PM - 7 Jul 2019,Secretaría Cultura,"#Convocatorias 

¡Difunde la cultura y colabora en el programa Más Allá de #Guanajuato de la edición 47 del @cervantino!

Consulta la convocatoria completa en https://bit.ly/2NhruTS ",https://pbs.twimg.com/media/D-4mAoWUcAUBfiV.jpg
3:38 PM - 7 Jul 2019,Secretaría Cultura," En esta pintura de Frida Kahlo, la lluvia blanca representa la explicación que su nodriza le dio sobre la lluvia: “Las gotas de lluvia son leche de la Virgen"". 

¿Cuál es tu obra favorita de Kahlo?

¿Qué tanto sabes de su vida? Te contamos  https://bit.ly/2JgomU5 ",https://pbs.twimg.com/media/D-2a0nZXkAA9Qon.jpg
11:01 AM - 7 Jul 2019,Secretaría Cultura,"#Convocatorias 

¿Te gustaría aportar conocimiento a las áreas de Ciencias Tecnológicas, Biológicas, Sociales, Literatura, Artes Visuales, Música y Periodismo?

El @GobiernoEdoChih invita a concursar por el Premio #Chihuahua 2019.

Detalles https://bit.ly/2J3v14W ",https://pbs.twimg.com/media/D-4g53nUYAEjpYd.jpg
9:01 AM - 7 Jul 2019,Secretaría Cultura,"El #HomenajeNacional a Miguel Léon-Portilla llega al @PalacioOficial 

¡No te lo pierdas! Lunes 8 de julio, 20 h | Entrada libre | Cupo limitado

Concierto escénico a cargo de la @OSN_MX bajo la dirección del maestro Eduardo García Barrios. ",https://pbs.twimg.com/media/D-1VgjmUIAE6r7R.jpg
8:25 AM - 7 Jul 2019,Secretaría Cultura,"“El surrealismo es la sorpresa mágica al encontrar un león en un ropero, cuando uno estaba ‘seguro’ de hallar camisas. Utilizo el surrealismo como una manera de burlarme de los demás sin que se den cuenta”. 

Frida Kahlo  https://bit.ly/2JgomU5 

Sin esperanza (1945)",https://pbs.twimg.com/media/D-2a37KWkAYT4Ou.png
7:08 AM - 7 Jul 2019,Secretaría Cultura,"#DiplomaciaCultural 

México y su teatro triunfan en el 42 @festivalalmagro en España.

La vicepresidenta del Gobierno español, @carmencalvo_, reconoció a dicho festival como un santuario de la cultura y sus profundidades, un oasis para el alma, la reflexión y la belleza. ",https://pbs.twimg.com/media/D-4Mvy2VAAAQrXL.jpg
7:21 PM - 6 Jul 2019,Secretaría Cultura," #NoHayLenguaSinPueblos

Convocamos a equipos, comunidades y grupos multidisciplinarios a presentar de manera individual o en coautoría propuestas de diseño conceptual del Pabellón de Lenguas Indígenas para @FILOaxaca y @FILGuadalajara. ¡Participa!  https://plifil.cultura.gob.mx/ ",https://pbs.twimg.com/media/D9i67ZoUwAEC81J.jpg
6:18 PM - 6 Jul 2019,Secretaría Cultura,"¡Te invitamos al concierto escénico en honor a Miguel Léon-Portilla! 

#HomenajeNacional

Lunes 8 de julio, 20 h
Sala Principal del @PalacioOficial 

Entrada libre | Cupo limitado",https://pbs.twimg.com/media/D-1VgjmUIAE6r7R.jpg
5:45 PM - 6 Jul 2019,Secretaría Cultura,"¿Sabías que la primera pintura de #FridaKahlo es Autorretrato con traje de terciopelo (1926)?

Esta pieza, realizada tras su accidente y dedicada a  Alejandro Gómez Arias, es una de las más importantes de la historia del arte mexicano.

Descubre más  https://bit.ly/2JgomU5 ",https://pbs.twimg.com/media/D-ujpyiWsAMus88.jpg
8:31 AM - 6 Jul 2019,Secretaría Cultura,"¿Sabes cómo se llama esta obra?

#UnDíaComoHoy de 1907 nació en Coyoacán la surrealista #FridaKahlo.",https://pbs.twimg.com/media/D8_1NmmUwAA3fua.jpg
7:10 AM - 6 Jul 2019,Secretaría Cultura,"Hoy conmemoramos el natalicio de Frida Kahlo (1907-1954), considerada por André Breton como una pintora surrealista.

¡Conoce su vida e impacto en la cultura de México y el mundo! https://bit.ly/2JgomU5 

¿Cuál es tu obra favorita de Kahlo?

Niña con mascara de muerte (1938)",https://pbs.twimg.com/media/D-ukoPhWsAAypj9.jpg
7:39 PM - 5 Jul 2019,Secretaría Cultura,"¡Que no se te pase!

Este 7 de julio sonarán cuerdas, trompetas, trombones, tubas y percusiones en el @CC_LosPinos.
 
La Orquesta Escuela Carlos Chávez tendrá una serie de presentaciones del ciclo #LosPinosSuenan, inician a las 11 h.  https://bit.ly/2XyL0Qw ",https://pbs.twimg.com/media/D-wP0ZKUYAATCSk.jpg
7:09 PM - 5 Jul 2019,Secretaría Cultura,"#CulturaComunitaria  @AlasyRaices acompaña a población migrante en #Chiapas con actividades artísticas. Niñas, niños y adolescentes residentes en albergues de Tuxtla Gutiérrez y Tapachula participan en talleres, proyecciones de cine y narraciones.  https://bit.ly/2LDqM0x ",https://pbs.twimg.com/media/D-wWaReVUAAl-qW.jpg
6:37 PM - 5 Jul 2019,Secretaría Cultura,"“Pinto porque necesito hacerlo, y siempre pinto todo lo que pasa por mi cabeza sin más consideraciones"". 

¿Conoces la vida de #FridaKahlo y los hechos que marcaron su obra?

Te contamos en nuestro blog #CulturaMX https://bit.ly/2JgomU5 

Niña con collar (1929)",https://pbs.twimg.com/media/D-ueYYnW4AA2zl_.jpg
6:18 PM - 5 Jul 2019,Secretaría Cultura,"#Entérate  Exposición fotográfica en #Tlaxcala conmemora el encuentro de dos culturas. La muestra conformada por 42 fotografías de la autoría de 16 artistas originarios de San Pablo del Monte, se exhibe en la sede de la Secretaría de Cultura. Detalles  https://bit.ly/2LJiepb ",https://pbs.twimg.com/media/D-wS6ImU8AAvNhN.jpg
6:08 PM - 5 Jul 2019,Secretaría Cultura,"#EntradaLibre Coro Sinfónico de @FomentoMusical interpretará obras clásicas y música popular latinoamericana en el @cenartmx. El Himno a Santa Cecilia, de Benjamin Britten; Gloria y Agnus Dei de la Misa de Coronación de Mozart sobresalen en este programa. https://bit.ly/2RWQyy5 ",https://pbs.twimg.com/media/D-wNewZU8AEGPH0.jpg
5:47 PM - 5 Jul 2019,Secretaría Cultura," #Entérate

Reconocen valor y calidez humana en trabajo de Miguel León-Portilla

El segundo día de homenaje nacional al Tlamatini estuvo lleno de emotividad, agradecimientos y anécdotas en la voz de sus más queridos colegas, alumnos, amigos y familiares. https://bit.ly/2XpneBu ",https://pbs.twimg.com/media/D-wKRPAUIAAyrJ1.jpg
4:35 PM - 5 Jul 2019,Secretaría Cultura," Frida Kahlo a través de los ojos de Guillermo Monroy, uno de sus alumnos más cercanos 

Rememora uno de Los Fridos las clases con la pintora y la forma como les enseñó a dar voz a quienes no la tenían.  https://bit.ly/32cqJ1y ",https://pbs.twimg.com/media/D-v74IJUcAAP6rk.jpg
12:16 PM - 5 Jul 2019,Secretaría Cultura,"¡Adquiere tus boletos en #CiudadDeMéxico! 

 Representación del Estado de #Guanajuato 

#47FIC | @cervantino ",https://pbs.twimg.com/media/D-vA5lxWkAEVMCQ.jpg
11:21 AM - 5 Jul 2019,Secretaría Cultura,¡No te lo pierdas!  @RadioEducacion estrena el Noticiero Científico y Cultural Iberoamericano. Los temas que cubrirá la producción fomentarán las narrativas digitales. #Entérate  https://bit.ly/2JgkS41 ,https://pbs.twimg.com/media/D-AclxQXkAE0jHT.jpg
